windcode:601700.SH high:6.490000 low:6.340000 close:6.400000 diff:-0.231127 dea:-0.068320 macd:-0.325614 K:18.739950 D:31.351648 J:-6.483447 PB1:7.211875 PB2:7.340214 PB6:7.938042 
windcode:002208.SZ high:12.960000 low:12.490000 close:12.510000 diff:-1.213902 dea:-0.902599 macd:-0.622606 K:11.319349 D:14.816986 J:4.324073 PB1:14.027407 PB2:14.549694 PB6:16.722015 
windcode:600160.SH high:12.870000 low:12.450000 close:12.610000 diff:0.524139 dea:0.420453 macd:0.207370 K:55.290180 D:63.519005 J:38.832531 PB1:12.605503 PB2:12.321626 PB6:11.827867 
windcode:002685.SZ high:9.480000 low:8.970000 close:8.970000 diff:0.255620 dea:0.352933 macd:-0.194626 K:29.285767 D:47.582124 J:-7.306945 PB1:10.192285 PB2:10.104843 PB6:9.574978 
windcode:600529.SH high:21.860000 low:21.250000 close:21.560000 diff:0.327674 dea:0.045083 macd:0.565182 K:73.898015 D:63.191563 J:95.310918 PB1:20.371253 PB2:20.183559 PB6:19.368861 
windcode:002632.SZ high:8.490000 low:8.050000 close:8.100000 diff:-0.681083 dea:-0.436316 macd:-0.489533 K:6.213398 D:11.577615 J:-4.515037 PB1:9.191603 PB2:9.504459 PB6:10.375644 
windcode:000913.SZ high:17.130000 low:16.300000 close:16.520000 diff:0.012306 dea:0.259411 macd:-0.494211 K:32.062515 D:34.732960 J:26.721625 PB1:17.215589 PB2:17.282545 PB6:15.882134 
windcode:002508.SZ high:40.810000 low:39.330000 close:40.500000 diff:1.871614 dea:2.889376 macd:-2.035525 K:29.392201 D:52.395108 J:-16.613612 PB1:46.341437 PB2:45.629874 PB6:40.017333 
windcode:002343.SZ high:39.350000 low:37.250000 close:37.850000 diff:-1.361083 dea:-1.338695 macd:-0.044776 K:51.786162 D:39.814137 J:75.730213 PB1:37.803942 PB2:38.461892 PB6:40.893492 
windcode:600515.SH high:10.750000 low:10.320000 close:10.330000 diff:-0.374375 dea:-0.235330 macd:-0.278091 K:14.136293 D:26.328803 J:-10.248726 PB1:11.283789 PB2:11.411569 PB6:12.070755 
windcode:600795.SH high:3.400000 low:3.330000 close:3.400000 diff:0.060492 dea:0.058660 macd:0.003665 K:33.083290 D:33.311748 J:32.626375 PB1:3.357431 PB2:3.328413 PB6:3.276123 
windcode:600362.SH high:15.420000 low:14.990000 close:15.050000 diff:-0.524835 dea:-0.013378 macd:-1.022913 K:16.098047 D:14.429647 J:19.434849 PB1:16.179929 PB2:16.594434 PB6:16.286278 
windcode:600022.SH high:2.650000 low:2.550000 close:2.560000 diff:-0.002388 dea:0.025029 macd:-0.054834 K:24.799912 D:26.523503 J:21.352729 PB1:2.659536 PB2:2.657787 PB6:2.692983 
windcode:002575.SZ high:10.250000 low:9.800000 close:10.050000 diff:-0.385112 dea:0.189887 macd:-1.149998 K:19.179035 D:25.993124 J:5.550855 PB1:11.811977 PB2:12.127538 PB6:11.612489 
windcode:000582.SZ high:13.560000 low:12.260000 close:12.510000 diff:-0.055282 dea:0.134137 macd:-0.378838 K:31.516439 D:47.830915 J:-1.112512 PB1:17.406569 PB2:17.300267 PB6:18.187089 
windcode:002437.SZ high:7.070000 low:6.790000 close:6.840000 diff:-0.432120 dea:-0.281514 macd:-0.301212 K:15.738043 D:15.099753 J:17.014623 PB1:7.430006 PB2:7.610106 PB6:8.341625 
windcode:601966.SH high:20.750000 low:19.880000 close:19.920000 diff:-1.999132 dea:-1.464120 macd:-1.070024 K:6.421983 D:10.865505 J:-2.465063 PB1:22.487044 PB2:23.336464 PB6:nan 
windcode:002288.SZ high:7.020000 low:6.830000 close:6.880000 diff:-0.680517 dea:-0.732942 macd:0.104849 K:30.156251 D:27.801445 J:34.865864 PB1:7.087084 PB2:7.224793 PB6:8.709411 
windcode:603198.SH high:19.040000 low:18.510000 close:18.540000 diff:-0.827815 dea:-0.558530 macd:-0.538571 K:21.625960 D:29.625294 J:5.627292 PB1:20.243681 PB2:20.560249 PB6:22.800507 
windcode:600203.SH high:8.770000 low:8.340000 close:8.390000 diff:-0.853940 dea:-0.590920 macd:-0.526039 K:7.478839 D:11.787502 J:-1.138486 PB1:9.444609 PB2:9.848633 PB6:11.198975 
windcode:000837.SZ high:7.710000 low:7.430000 close:7.450000 diff:-0.304261 dea:-0.041657 macd:-0.525207 K:11.722327 D:21.850502 J:-8.534024 PB1:8.508192 PB2:8.670814 PB6:9.396295 
windcode:600227.SH high:6.180000 low:6.050000 close:6.110000 diff:-0.166870 dea:-0.022079 macd:-0.289583 K:11.483452 D:17.065656 J:0.319044 PB1:6.490053 PB2:6.649873 PB6:6.785490 
windcode:600099.SH high:14.230000 low:13.910000 close:13.970000 diff:-0.025881 dea:0.468802 macd:-0.989366 K:9.220457 D:14.236193 J:-0.811015 PB1:14.949956 PB2:15.260810 PB6:13.792390 
windcode:600573.SH high:10.270000 low:9.850000 close:10.010000 diff:-1.233614 dea:-0.728084 macd:-1.011060 K:9.484869 D:11.803856 J:4.846897 PB1:11.513909 PB2:12.261593 PB6:13.552432 
windcode:600110.SH high:13.620000 low:13.270000 close:13.530000 diff:0.916526 dea:0.946539 macd:-0.060027 K:58.088034 D:64.179619 J:45.904865 PB1:13.404429 PB2:13.053592 PB6:10.755807 
windcode:601016.SH high:4.200000 low:3.870000 close:4.030000 diff:-1.484152 dea:-1.050274 macd:-0.867757 K:10.025592 D:15.966257 J:-1.855738 PB1:5.335751 PB2:6.073383 PB6:9.195175 
windcode:300130.SZ high:19.150000 low:18.320000 close:18.460000 diff:-1.920184 dea:-1.371246 macd:-1.097876 K:9.522010 D:11.559346 J:5.447338 PB1:20.847529 PB2:21.815861 PB6:25.241516 
windcode:600116.SH high:12.240000 low:11.500000 close:11.620000 diff:0.806109 dea:0.764777 macd:0.082664 K:51.402872 D:61.771672 J:30.665271 PB1:11.781586 PB2:11.372072 PB6:9.529384 
windcode:300381.SZ high:17.090000 low:16.050000 close:16.150000 diff:-2.029815 dea:-1.354248 macd:-1.351134 K:5.401005 D:9.719183 J:-3.235352 PB1:18.668264 PB2:19.770081 PB6:21.326446 
windcode:600889.SH high:10.110000 low:9.680000 close:9.750000 diff:-0.657695 dea:-0.239390 macd:-0.836609 K:8.308443 D:14.271344 J:-3.617359 PB1:11.172802 PB2:11.578829 PB6:12.170286 
windcode:600805.SH high:7.520000 low:7.320000 close:7.350000 diff:-0.303034 dea:-0.182158 macd:-0.241751 K:9.710244 D:18.724110 J:-8.317488 PB1:7.923473 PB2:8.057732 PB6:8.801075 
windcode:000005.SZ high:5.250000 low:5.060000 close:5.080000 diff:-0.459870 dea:-0.336290 macd:-0.247159 K:10.717995 D:16.118385 J:-0.082785 PB1:5.745090 PB2:5.946365 PB6:6.865527 
windcode:600758.SH high:8.690000 low:8.230000 close:8.250000 diff:-1.126263 dea:-0.986220 macd:-0.280085 K:8.724312 D:13.769216 J:-1.365497 PB1:9.213563 PB2:9.603212 PB6:11.572996 
windcode:000688.SZ high:7.850000 low:7.440000 close:7.480000 diff:-0.594764 dea:-0.361825 macd:-0.465877 K:17.885524 D:15.140104 J:23.376364 PB1:7.948868 PB2:8.278936 PB6:8.941908 
windcode:000980.SZ high:12.870000 low:12.440000 close:12.740000 diff:-0.013839 dea:0.502486 macd:-1.032651 K:14.301181 D:23.119704 J:-3.335866 PB1:13.948468 PB2:14.315670 PB6:12.570807 
windcode:600892.SH high:61.050000 low:54.870000 close:54.870000 diff:-2.220405 dea:-1.200876 macd:-2.039057 K:44.052767 D:32.638416 J:66.881471 PB1:56.850592 PB2:58.588505 PB6:58.583682 
windcode:600353.SH high:8.170000 low:7.800000 close:7.860000 diff:-0.352454 dea:-0.037712 macd:-0.629484 K:12.236870 D:23.834396 J:-10.958182 PB1:9.120302 PB2:9.302472 PB6:9.468048 
windcode:002431.SZ high:12.680000 low:11.650000 close:11.670000 diff:0.448570 dea:0.240572 macd:0.415995 K:45.174008 D:51.610778 J:32.300468 PB1:11.299469 PB2:10.855748 PB6:10.609794 
windcode:601939.SH high:6.120000 low:6.030000 close:6.110000 diff:0.174688 dea:0.176365 macd:-0.003353 K:71.424245 D:73.128948 J:68.014840 PB1:6.004250 PB2:5.936180 PB6:5.524042 
windcode:000711.SZ high:17.670000 low:16.690000 close:17.500000 diff:-1.654409 dea:-0.781767 macd:-1.745284 K:49.875236 D:33.768339 J:82.089031 PB1:18.316306 PB2:19.509828 PB6:19.533780 
windcode:002024.SZ high:10.770000 low:10.510000 close:10.600000 diff:-0.231688 dea:-0.190139 macd:-0.083098 K:41.544085 D:28.786573 J:67.059111 PB1:10.562684 PB2:10.678290 PB6:11.252714 
windcode:002530.SZ high:33.900000 low:33.080000 close:33.100000 diff:0.565239 dea:1.059864 macd:-0.989251 K:31.519921 D:44.145573 J:6.268619 PB1:34.537634 PB2:34.650100 PB6:30.318032 
windcode:000900.SZ high:8.740000 low:8.480000 close:8.530000 diff:0.190803 dea:0.253421 macd:-0.125236 K:31.431823 D:43.349625 J:7.596220 PB1:8.772742 PB2:8.705583 PB6:8.164057 
windcode:000882.SZ high:3.770000 low:3.680000 close:3.700000 diff:-0.136803 dea:-0.077415 macd:-0.118775 K:11.683812 D:15.934028 J:3.183380 PB1:3.910838 PB2:3.994761 PB6:4.243467 
windcode:000926.SZ high:12.250000 low:11.990000 close:12.090000 diff:-0.093073 dea:-0.043790 macd:-0.098567 K:35.225953 D:29.731595 J:46.214667 PB1:12.140495 PB2:12.193141 PB6:12.244337 
windcode:000960.SZ high:11.860000 low:11.390000 close:11.400000 diff:-0.581558 dea:-0.296036 macd:-0.571044 K:20.466147 D:18.787160 J:23.824121 PB1:12.177954 PB2:12.467005 PB6:12.990841 
windcode:600522.SH high:11.020000 low:10.800000 close:10.980000 diff:-0.000398 dea:0.105395 macd:-0.211585 K:31.293143 D:35.633569 J:22.612290 PB1:11.082782 PB2:11.127671 PB6:10.659651 
windcode:603799.SH high:44.400000 low:42.780000 close:42.990000 diff:2.162233 dea:3.595069 macd:-2.865673 K:22.235421 D:31.050067 J:4.606130 PB1:47.192621 PB2:46.792742 PB6:38.578292 
windcode:002136.SZ high:16.220000 low:15.690000 close:15.690000 diff:-0.092401 dea:0.268094 macd:-0.720990 K:12.923433 D:22.136711 J:-5.503124 PB1:16.922492 PB2:17.230824 PB6:16.387987 
windcode:600030.SH high:15.730000 low:15.490000 close:15.550000 diff:-0.201883 dea:-0.120316 macd:-0.163135 K:28.793674 D:29.109292 J:28.162437 PB1:15.950858 PB2:16.014775 PB6:16.343838 
windcode:002057.SZ high:12.610000 low:12.000000 close:12.050000 diff:-0.763934 dea:-0.372142 macd:-0.783586 K:12.918372 D:16.169076 J:6.416965 PB1:13.245256 PB2:13.735461 PB6:14.250133 
windcode:600423.SH high:5.590000 low:5.300000 close:5.300000 diff:-0.778047 dea:-0.562632 macd:-0.430830 K:9.680557 D:10.949184 J:7.143301 PB1:6.095116 PB2:6.549783 PB6:7.413449 
windcode:600401.SH high:1.620000 low:1.540000 close:1.540000 diff:-0.181533 dea:-0.095040 macd:-0.172986 K:10.416813 D:14.612040 J:2.026358 PB1:1.913238 PB2:2.007952 PB6:2.312758 
windcode:002262.SZ high:13.200000 low:13.030000 close:13.050000 diff:-1.216589 dea:-0.067574 macd:-2.298030 K:14.686105 D:27.179498 J:-10.300679 PB1:17.849600 PB2:18.801786 PB6:19.669708 
windcode:002258.SZ high:12.720000 low:12.180000 close:12.270000 diff:0.256607 dea:0.603082 macd:-0.692950 K:18.259838 D:33.621611 J:-12.463707 PB1:13.207323 PB2:13.345361 PB6:11.882959 
windcode:000933.SZ high:6.460000 low:6.230000 close:6.320000 diff:0.131545 dea:0.304111 macd:-0.345132 K:23.340465 D:29.815194 J:10.391006 PB1:6.628610 PB2:6.651014 PB6:5.948598 
windcode:300230.SZ high:27.950000 low:27.010000 close:27.380000 diff:-0.771320 dea:-0.254960 macd:-1.032719 K:11.010670 D:19.595177 J:-6.158343 PB1:28.997164 PB2:29.625790 PB6:29.671151 
windcode:002363.SZ high:9.980000 low:9.480000 close:9.500000 diff:-0.628610 dea:-0.353210 macd:-0.550801 K:14.539126 D:25.258897 J:-6.900417 PB1:10.962051 PB2:11.215976 PB6:12.464679 
windcode:600744.SH high:5.200000 low:5.070000 close:5.110000 diff:-0.084030 dea:-0.062360 macd:-0.043340 K:23.147227 D:30.429044 J:8.583593 PB1:5.293369 PB2:5.292562 PB6:5.835534 
windcode:000669.SZ high:16.270000 low:15.640000 close:15.700000 diff:-0.370021 dea:-0.242132 macd:-0.255777 K:30.289799 D:31.675616 J:27.518165 PB1:16.185590 PB2:16.379094 PB6:17.816249 
windcode:600302.SH high:8.420000 low:8.000000 close:8.080000 diff:-0.479715 dea:-0.214752 macd:-0.529926 K:18.767924 D:21.396149 J:13.511475 PB1:8.864272 PB2:9.204799 PB6:9.402031 
windcode:600137.SH high:45.580000 low:44.900000 close:45.470000 diff:0.984302 dea:1.454740 macd:-0.940875 K:65.340721 D:56.426668 J:83.168827 PB1:45.578643 PB2:45.833549 PB6:40.557474 
windcode:600103.SH high:3.970000 low:3.880000 close:3.890000 diff:-0.496888 dea:-0.358541 macd:-0.276694 K:9.825289 D:12.268030 J:4.939807 PB1:4.527121 PB2:4.745083 PB6:5.585452 
windcode:600677.SH high:14.070000 low:13.600000 close:13.610000 diff:-1.121886 dea:-0.650198 macd:-0.943376 K:10.189799 D:17.331434 J:-4.093470 PB1:15.651134 PB2:16.183159 PB6:18.171096 
windcode:600757.SH high:7.370000 low:7.170000 close:7.190000 diff:-0.310806 dea:-0.173640 macd:-0.274330 K:9.896669 D:18.943445 J:-8.196883 PB1:7.793640 PB2:7.939057 PB6:8.466742 
windcode:600170.SH high:3.720000 low:3.560000 close:3.600000 diff:-0.152557 dea:0.001853 macd:-0.308819 K:10.539491 D:19.017319 J:-6.416164 PB1:4.414078 PB2:4.529984 PB6:4.778525 
windcode:002745.SZ high:35.150000 low:33.480000 close:34.080000 diff:0.622716 dea:0.133746 macd:0.977939 K:46.102033 D:53.082657 J:32.140785 PB1:34.398812 PB2:33.764141 PB6:nan 
windcode:002173.SZ high:16.290000 low:15.910000 close:16.060000 diff:-0.888441 dea:-0.480397 macd:-0.816088 K:16.240735 D:23.645342 J:1.431521 PB1:17.474397 PB2:17.990377 PB6:19.107915 
windcode:000687.SZ high:18.380000 low:16.860000 close:17.460000 diff:-0.211683 dea:-0.318069 macd:0.212773 K:33.930753 D:37.075065 J:27.642129 PB1:16.844986 PB2:16.736918 PB6:17.789900 
windcode:603306.SH high:30.100000 low:29.110000 close:29.340000 diff:-1.014251 dea:-0.249358 macd:-1.529786 K:13.565010 D:21.563459 J:-2.431887 PB1:31.801961 PB2:32.633570 PB6:32.114974 
windcode:600072.SH high:17.910000 low:16.900000 close:16.960000 diff:0.165000 dea:0.845313 macd:-1.360625 K:18.909602 D:29.931633 J:-3.134460 PB1:19.318695 PB2:19.447952 PB6:18.381342 
windcode:600857.SH high:13.490000 low:13.000000 close:13.100000 diff:-1.046091 dea:-0.527387 macd:-1.037408 K:6.519535 D:10.386948 J:-1.215291 PB1:14.699469 PB2:15.512352 PB6:16.202626 
windcode:000018.SZ high:8.250000 low:7.700000 close:7.790000 diff:-0.538167 dea:-0.297011 macd:-0.482312 K:20.717434 D:27.686941 J:6.778421 PB1:8.990765 PB2:9.296525 PB6:9.920960 
windcode:600060.SH high:14.030000 low:13.850000 close:13.850000 diff:-0.752704 dea:-0.201788 macd:-1.101832 K:9.153436 D:16.493448 J:-5.526589 PB1:15.828407 PB2:16.297230 PB6:16.920026 
windcode:000663.SZ high:12.290000 low:11.930000 close:12.140000 diff:-0.711142 dea:-0.331046 macd:-0.760191 K:15.486951 D:14.402637 J:17.655580 PB1:13.006343 PB2:13.537697 PB6:14.034563 
windcode:300324.SZ high:18.770000 low:18.220000 close:18.370000 diff:-0.543455 dea:-0.340626 macd:-0.405658 K:17.130216 D:27.828376 J:-4.266104 PB1:19.259844 PB2:19.514635 PB6:20.136490 
windcode:000890.SZ high:8.300000 low:8.050000 close:8.110000 diff:-0.864526 dea:-0.532767 macd:-0.663517 K:10.976024 D:13.425634 J:6.076806 PB1:9.196020 PB2:9.694055 PB6:10.737471 
windcode:000819.SZ high:17.180000 low:16.000000 close:16.210000 diff:-2.887731 dea:-2.025806 macd:-1.723851 K:10.254817 D:12.265705 J:6.233043 PB1:19.940708 PB2:21.330958 PB6:25.937974 
windcode:000541.SZ high:9.410000 low:9.230000 close:9.240000 diff:-0.219535 dea:-0.109216 macd:-0.220639 K:16.967885 D:25.880373 J:-0.857091 PB1:9.764443 PB2:9.863817 PB6:10.394378 
windcode:600354.SH high:8.010000 low:7.560000 close:7.790000 diff:-0.248943 dea:-0.194646 macd:-0.108595 K:53.515865 D:39.788972 J:80.969650 PB1:7.713725 PB2:7.885904 PB6:8.137070 
windcode:000595.SZ high:4.730000 low:4.490000 close:4.490000 diff:-1.857950 dea:-1.446019 macd:-0.823863 K:3.366280 D:6.719781 J:-3.340721 PB1:6.060750 PB2:7.045500 PB6:9.958100 
windcode:002187.SZ high:12.650000 low:12.310000 close:12.480000 diff:-0.315466 dea:-0.111670 macd:-0.407592 K:20.212694 D:21.802808 J:17.032466 PB1:13.075444 PB2:13.300880 PB6:13.583185 
windcode:300178.SZ high:13.510000 low:13.110000 close:13.120000 diff:-1.197764 dea:-0.964210 macd:-0.467108 K:13.288809 D:17.329409 J:5.207610 PB1:14.321222 PB2:14.820035 PB6:18.361218 
windcode:600976.SH high:27.280000 low:26.680000 close:27.120000 diff:-0.980813 dea:-0.333894 macd:-1.293837 K:15.587553 D:14.856189 J:17.050283 PB1:28.782169 PB2:29.518172 PB6:29.776589 
windcode:000998.SZ high:21.540000 low:21.150000 close:21.340000 diff:0.346494 dea:0.296644 macd:0.099699 K:63.877110 D:63.457001 J:64.717328 PB1:20.992589 PB2:20.886308 PB6:20.259211 
windcode:600642.SH high:5.950000 low:5.840000 close:5.870000 diff:-0.027819 dea:0.020545 macd:-0.096727 K:27.344250 D:31.906823 J:18.219106 PB1:6.030211 PB2:6.049391 PB6:6.154428 
windcode:601000.SH high:5.780000 low:5.490000 close:5.550000 diff:0.484031 dea:0.428253 macd:0.111557 K:45.363123 D:53.963878 J:28.161613 PB1:5.757172 PB2:5.429302 PB6:4.852589 
windcode:600778.SH high:8.380000 low:8.030000 close:8.090000 diff:-0.636718 dea:-0.333081 macd:-0.607273 K:7.437580 D:13.176128 J:-4.039517 PB1:9.092442 PB2:9.501476 PB6:10.242514 
windcode:000050.SZ high:18.510000 low:17.690000 close:17.790000 diff:-0.413568 dea:-0.321547 macd:-0.184043 K:43.477970 D:35.557218 J:59.319474 PB1:17.802044 PB2:18.234546 PB6:18.965118 
windcode:300127.SZ high:17.520000 low:16.800000 close:16.850000 diff:-0.649327 dea:-0.579544 macd:-0.139564 K:24.474080 D:28.127470 J:17.167300 PB1:17.525521 PB2:17.663956 PB6:18.622533 
windcode:603738.SH high:37.800000 low:35.060000 close:35.670000 diff:-2.091664 dea:1.023149 macd:-6.229627 K:20.657013 D:26.779666 J:8.411708 PB1:57.718616 PB2:60.928935 PB6:nan 
windcode:002440.SZ high:14.830000 low:14.390000 close:14.420000 diff:-0.269860 dea:0.008134 macd:-0.555988 K:16.446271 D:27.779738 J:-6.220662 PB1:15.620326 PB2:15.729926 PB6:16.455105 
windcode:600603.SH high:13.300000 low:12.640000 close:12.770000 diff:-0.218827 dea:0.180624 macd:-0.798901 K:10.100832 D:19.975708 J:-9.648919 PB1:14.099691 PB2:14.461281 PB6:14.115787 
windcode:600348.SH high:6.270000 low:6.110000 close:6.150000 diff:-0.202262 dea:-0.106955 macd:-0.190613 K:16.690645 D:21.498313 J:7.075310 PB1:6.528152 PB2:6.598981 PB6:6.853453 
windcode:600993.SH high:21.280000 low:20.820000 close:20.930000 diff:0.243733 dea:0.361249 macd:-0.235031 K:29.809787 D:40.188743 J:9.051874 PB1:21.391745 PB2:21.277368 PB6:20.657370 
windcode:002330.SZ high:8.430000 low:8.080000 close:8.330000 diff:-0.800665 dea:-0.342487 macd:-0.916357 K:12.058371 D:18.984054 J:-1.792993 PB1:9.904015 PB2:10.399502 PB6:11.382506 
windcode:000820.SZ high:39.790000 low:38.710000 close:38.770000 diff:3.351620 dea:3.771080 macd:-0.838919 K:39.278466 D:51.463181 J:14.909037 PB1:39.227473 PB2:38.402061 PB6:29.136539 
windcode:002215.SZ high:8.250000 low:7.850000 close:7.930000 diff:-0.650656 dea:-0.346083 macd:-0.609147 K:8.474137 D:14.459718 J:-3.497026 PB1:9.228880 PB2:9.614889 PB6:10.828858 
windcode:601789.SH high:5.040000 low:4.960000 close:4.970000 diff:-0.325964 dea:-0.085041 macd:-0.481845 K:7.020582 D:15.703271 J:-10.344796 PB1:5.596132 PB2:5.889343 PB6:5.922510 
windcode:600251.SH high:7.320000 low:7.120000 close:7.180000 diff:-0.224440 dea:-0.067036 macd:-0.314808 K:13.781213 D:19.304172 J:2.735296 PB1:7.719170 PB2:7.857541 PB6:8.277994 
windcode:601188.SH high:4.960000 low:4.850000 close:4.870000 diff:-0.066280 dea:0.067336 macd:-0.267233 K:8.039579 D:14.981540 J:-5.844343 PB1:5.218592 PB2:5.339309 PB6:5.100642 
windcode:600530.SH high:5.630000 low:5.440000 close:5.450000 diff:-0.644464 dea:-0.529450 macd:-0.230026 K:10.078253 D:12.843217 J:4.548325 PB1:6.054347 PB2:6.318264 PB6:7.553778 
windcode:000726.SZ high:11.890000 low:11.680000 close:11.720000 diff:-0.021618 dea:0.109629 macd:-0.262494 K:22.869458 D:36.773386 J:-4.938397 PB1:12.198040 PB2:12.276742 PB6:12.030845 
windcode:300360.SZ high:16.310000 low:15.710000 close:15.860000 diff:-0.938612 dea:-0.732023 macd:-0.413178 K:12.545826 D:19.275501 J:-0.913525 PB1:17.055218 PB2:17.410199 PB6:19.268288 
windcode:300379.SZ high:22.690000 low:20.780000 close:20.910000 diff:-9.797546 dea:-5.531411 macd:-8.532271 K:6.312846 D:13.975518 J:-9.012498 PB1:43.485314 PB2:49.134321 PB6:63.980682 
windcode:300019.SZ high:9.960000 low:9.290000 close:9.360000 diff:-1.085927 dea:-0.756249 macd:-0.659356 K:10.610488 D:13.381136 J:5.069193 PB1:10.736498 PB2:11.249678 PB6:13.007853 
windcode:601519.SH high:4.020000 low:3.820000 close:3.820000 diff:-0.994258 dea:-0.776789 macd:-0.434938 K:8.764959 D:9.315329 J:7.664221 PB1:4.864585 PB2:5.299999 PB6:7.474706 
windcode:002765.SZ high:13.340000 low:12.900000 close:13.000000 diff:-2.684042 dea:-0.677158 macd:-4.013767 K:13.667873 D:25.199436 J:-9.395252 PB1:21.962848 PB2:23.703806 PB6:26.369427 
windcode:300445.SZ high:24.890000 low:23.740000 close:23.990000 diff:-0.915187 dea:-0.669202 macd:-0.491969 K:27.068368 D:27.506683 J:26.191739 PB1:24.622289 PB2:25.187062 PB6:25.965611 
windcode:002629.SZ high:8.530000 low:8.200000 close:8.200000 diff:-0.956181 dea:-0.750547 macd:-0.411267 K:15.690622 D:15.149387 J:16.773092 PB1:9.010644 PB2:9.476508 PB6:10.543830 
windcode:600125.SH high:8.610000 low:8.130000 close:8.200000 diff:0.071224 dea:0.343166 macd:-0.543884 K:18.637226 D:26.230735 J:3.450209 PB1:9.011348 PB2:9.090426 PB6:8.488776 
windcode:300083.SZ high:8.550000 low:8.270000 close:8.350000 diff:0.300572 dea:0.281049 macd:0.039045 K:30.015200 D:48.537437 J:-7.029273 PB1:8.555078 PB2:8.389518 PB6:7.971062 
windcode:601900.SH high:12.840000 low:12.320000 close:12.400000 diff:-0.861684 dea:-0.612281 macd:-0.498807 K:10.429626 D:17.874574 J:-4.460269 PB1:13.557619 PB2:14.021988 PB6:nan 
windcode:002105.SZ high:8.460000 low:8.100000 close:8.180000 diff:-0.825856 dea:-0.262576 macd:-1.126560 K:6.537421 D:12.326917 J:-5.041572 PB1:9.751787 PB2:10.469053 PB6:10.627490 
windcode:300116.SZ high:9.290000 low:8.910000 close:9.000000 diff:-2.378551 dea:-1.154002 macd:-2.449098 K:9.611248 D:23.694312 J:-18.554880 PB1:12.972988 PB2:14.474445 PB6:16.426502 
windcode:300557.SZ high:57.180000 low:53.800000 close:53.890000 diff:-0.504774 dea:2.488331 macd:-5.986210 K:9.635208 D:14.964159 J:-1.022695 PB1:59.454622 PB2:62.568880 PB6:nan 
windcode:000655.SZ high:7.540000 low:7.180000 close:7.200000 diff:-0.442604 dea:-0.160434 macd:-0.564340 K:12.122496 D:13.804581 J:8.758327 PB1:8.014191 PB2:8.312767 PB6:8.775099 
windcode:002095.SZ high:34.200000 low:32.080000 close:32.180000 diff:-3.661091 dea:-3.352985 macd:-0.616212 K:22.687404 D:21.484600 J:25.093013 PB1:34.994126 PB2:36.308664 PB6:45.315244 
windcode:000601.SZ high:6.960000 low:6.680000 close:6.710000 diff:-0.513718 dea:-0.379936 macd:-0.267564 K:14.288837 D:23.406550 J:-3.946589 PB1:7.632484 PB2:7.822117 PB6:8.833847 
windcode:000877.SZ high:13.540000 low:13.100000 close:13.210000 diff:1.612914 dea:1.873442 macd:-0.521057 K:26.533546 D:40.333103 J:-1.065567 PB1:14.181646 PB2:13.587242 PB6:10.080612 
windcode:600283.SH high:11.690000 low:11.510000 close:11.580000 diff:-0.361397 dea:-0.286111 macd:-0.150572 K:25.605943 D:24.598966 J:27.619897 PB1:11.822357 PB2:11.940292 PB6:12.657770 
windcode:000048.SZ high:26.920000 low:25.800000 close:25.940000 diff:-2.021623 dea:-1.113293 macd:-1.816661 K:9.884763 D:14.338136 J:0.978017 PB1:29.356859 PB2:30.364569 PB6:31.641435 
windcode:600600.SH high:33.130000 low:32.010000 close:32.680000 diff:0.344596 dea:0.481949 macd:-0.274705 K:35.043172 D:35.291078 J:34.547359 PB1:32.445384 PB2:32.264729 PB6:31.448957 
windcode:300340.SZ high:47.460000 low:45.290000 close:45.870000 diff:-2.238952 dea:-1.438716 macd:-1.600472 K:16.705059 D:24.400340 J:1.314495 PB1:48.964364 PB2:50.434537 PB6:51.548462 
windcode:600717.SH high:13.480000 low:12.900000 close:12.940000 diff:0.988795 dea:0.948913 macd:0.079764 K:35.031815 D:46.789842 J:11.515760 PB1:13.537002 PB2:12.951222 PB6:11.224697 
windcode:002515.SZ high:8.990000 low:8.500000 close:8.600000 diff:-1.006663 dea:-0.328292 macd:-1.356742 K:11.613595 D:16.418372 J:2.004042 PB1:13.678029 PB2:14.376258 PB6:14.673714 
windcode:000505.SZ high:10.650000 low:10.030000 close:10.300000 diff:0.129547 dea:0.243164 macd:-0.227233 K:34.089140 D:48.210649 J:5.846122 PB1:11.106950 PB2:11.132292 PB6:10.613774 
windcode:300418.SZ high:22.780000 low:22.150000 close:22.660000 diff:-0.455273 dea:-0.845189 macd:0.779832 K:60.375346 D:56.100705 J:68.924628 PB1:22.110842 PB2:21.958755 PB6:24.986247 
windcode:002322.SZ high:25.300000 low:24.380000 close:24.450000 diff:0.995945 dea:0.735553 macd:0.520785 K:74.098133 D:69.664709 J:82.964981 PB1:23.253253 PB2:22.772482 PB6:20.609046 
windcode:002676.SZ high:27.380000 low:26.500000 close:27.050000 diff:0.081926 dea:0.345604 macd:-0.527357 K:38.737267 D:37.950399 J:40.311002 PB1:27.439194 PB2:27.545404 PB6:25.044785 
windcode:600526.SH high:11.040000 low:10.700000 close:10.820000 diff:-0.500284 dea:-0.372324 macd:-0.255920 K:17.081138 D:22.627318 J:5.988777 PB1:11.479550 PB2:11.648006 PB6:12.826645 
